carat,cut,cut_ord,color,clarity,clarity_ord,price
0.52,Ideal,5,G,VVS2,6,2012
1.75,Ideal,5,H,I1,1,7409
0.4,Premium,4,H,VS1,4,1035
1.59,Premium,4,G,SI1,3,11719
1.01,Premium,4,F,I1,1,2257
0.5,Premium,4,G,VS1,4,1746
0.36,Ideal,5,G,SI2,2,505
0.4,Premium,4,E,VS1,4,800
0.27,Ideal,5,E,VVS2,6,760
0.93,Premium,4,J,SI2,2,2807
1.03,Ideal,5,I,SI1,3,4458
0.72,Ideal,5,F,VS2,5,2732
1.14,Premium,4,H,SI1,3,4980
0.51,Very Good,3,H,VS1,4,1628
0.3,Good,2,G,VS2,5,491
0.71,Very Good,3,D,SI2,2,2123
0.74,Ideal,5,E,VS2,5,3189
1.74,Premium,4,G,VS2,5,17614
1.13,Premium,4,H,VS2,5,5885
0.46,Ideal,5,G,IF,8,1560
0.91,Very Good,3,H,SI2,2,3382
0.35,Ideal,5,D,SI1,3,644
0.91,Very Good,3,F,SI1,3,4437
1.01,Premium,4,G,SI1,3,5232
0.36,Premium,4,G,VS1,4,726
1.23,Ideal,5,G,VVS2,6,9698
0.74,Ideal,5,H,SI1,3,2375
0.39,Very Good,3,D,VS1,4,876
0.76,Ideal,5,H,SI1,3,3050
0.25,Premium,4,F,IF,8,576
0.31,Very Good,3,G,VS2,5,559
0.3,Very Good,3,H,SI1,3,540
1.18,Good,2,D,SI2,2,5871
0.93,Premium,4,G,SI2,2,3802
1.16,Ideal,5,I,SI1,3,4742
1.07,Ideal,5,H,VS2,5,5820
0.91,Ideal,5,F,SI2,2,2718
0.56,Ideal,5,G,VS1,4,1819
0.75,Ideal,5,E,SI1,3,3053
0.46,Good,2,F,VS1,4,1157
0.31,Ideal,5,G,SI1,3,627
0.9,Premium,4,J,SI1,3,2873
0.41,Premium,4,E,VS1,4,1153
0.32,Ideal,5,H,IF,8,814
1.27,Premium,4,G,VVS2,6,10203
0.31,Ideal,5,E,SI2,2,558
1.32,Ideal,5,I,SI1,3,7162
1.01,Premium,4,I,SI2,2,3899
0.36,Premium,4,E,VVS2,6,859
0.75,Good,2,E,VS1,4,3231
0.5,Ideal,5,E,VS2,5,1746
1.08,Ideal,5,D,SI2,2,5352
1.5,Very Good,3,I,VVS2,6,9618
0.7,Good,2,E,VS2,5,2793
0.36,Ideal,5,F,SI1,3,644
0.41,Ideal,5,F,VVS2,6,1026
1.5,Very Good,3,F,SI1,3,10766
0.32,Ideal,5,G,VS2,5,720
0.51,Premium,4,G,SI1,3,1071
1.0,Good,2,F,SI1,3,4851
0.7,Very Good,3,F,SI1,3,2445
0.52,Premium,4,D,SI1,3,1720
0.53,Ideal,5,F,VS2,5,1566
0.7,Very Good,3,E,VVS1,7,4171
0.34,Ideal,5,G,IF,8,1084
0.3,Ideal,5,E,VS2,5,844
0.71,Very Good,3,H,SI1,3,2076
0.71,Good,2,F,VS2,5,2777
1.3,Ideal,5,F,VS2,5,10090
0.75,Fair,1,F,SI1,3,2363
1.35,Ideal,5,J,SI1,3,6281
0.57,Ideal,5,E,VS1,4,2068
0.57,Fair,1,F,VVS2,6,1902
0.33,Ideal,5,I,IF,8,862
1.07,Very Good,3,F,SI1,3,6061
0.72,Premium,4,E,SI1,3,2666
1.01,Premium,4,G,VS2,5,5946
1.09,Ideal,5,F,SI2,2,3882
0.3,Very Good,3,F,VVS1,7,790
2.02,Premium,4,G,SI1,3,17692
0.52,Good,2,H,SI1,3,1056
1.2,Ideal,5,H,VS2,5,6956
1.02,Good,2,G,VS2,5,6058
0.7,Ideal,5,D,VS1,4,3535
0.25,Fair,1,F,SI2,2,1013
1.15,Premium,4,G,I1,1,3574
0.3,Premium,4,G,VS1,4,776
1.21,Ideal,5,F,VS2,5,10177
1.7,Good,2,I,SI2,2,7464
1.0,Good,2,E,SI2,2,4184
0.24,Ideal,5,H,IF,8,504
0.41,Premium,4,G,VS1,4,961
0.34,Premium,4,H,VVS1,7,775
0.57,Ideal,5,H,VVS1,7,1961
0.51,Ideal,5,E,SI1,3,1546
0.9,Very Good,3,D,SI1,3,3997
0.53,Very Good,3,F,SI1,3,1320
0.31,Ideal,5,F,SI1,3,568
0.73,Ideal,5,G,SI2,2,2585
1.04,Ideal,5,D,VS1,4,10709
0.37,Very Good,3,G,VS2,5,649
0.36,Ideal,5,F,VS1,4,803
2.01,Fair,1,H,SI2,2,10772
1.02,Ideal,5,E,SI2,2,4798
2.01,Premium,4,I,SI1,3,12617
0.25,Very Good,3,E,VVS2,6,575
0.63,Good,2,J,SI1,3,1134
1.51,Ideal,5,E,VS2,5,15025
1.2,Very Good,3,G,VS2,5,8032
0.28,Good,2,F,VVS2,6,596
0.7,Very Good,3,H,VS1,4,2400
1.02,Ideal,5,G,SI1,3,5016
1.09,Ideal,5,H,SI1,3,4871
0.7,Premium,4,F,VVS1,7,3109
2.3,Premium,4,J,SI2,2,13560
1.12,Ideal,5,E,VS2,5,9710
0.33,Premium,4,D,VVS1,7,1207
0.4,Very Good,3,E,SI1,3,707
1.2,Ideal,5,H,VS1,4,5242
0.82,Premium,4,E,SI1,3,3295
0.62,Ideal,5,I,SI1,3,1271
0.54,Ideal,5,G,VVS2,6,1981
1.25,Ideal,5,E,VS2,5,8400
1.5,Very Good,3,I,SI2,2,7392
0.5,Premium,4,D,VS2,5,1845
1.0,Very Good,3,D,SI1,3,5671
0.32,Ideal,5,E,VVS1,7,892
0.38,Ideal,5,F,IF,8,1212
0.53,Ideal,5,E,VS2,5,1727
1.11,Very Good,3,E,SI1,3,6563
0.5,Premium,4,G,VVS2,6,1935
0.41,Premium,4,E,SI2,2,953
0.33,Ideal,5,H,VVS2,6,854
1.0,Fair,1,G,I1,1,2723
0.3,Ideal,5,H,VS2,5,491
0.73,Ideal,5,E,SI2,2,2059
1.13,Premium,4,F,SI1,3,5581
1.08,Ideal,5,J,SI2,2,3537
2.02,Good,2,I,VS1,4,17533
1.0,Fair,1,F,SI1,3,3387
0.4,Very Good,3,G,VS1,4,760
0.6,Good,2,G,SI1,3,1565
0.79,Very Good,3,E,VVS1,7,4570
2.45,Ideal,5,J,VS2,5,18113
0.37,Very Good,3,E,SI2,2,541
1.11,Very Good,3,E,SI2,2,4307
1.01,Very Good,3,G,SI2,2,3966
1.2,Good,2,G,VS1,4,8442
1.13,Ideal,5,E,VS2,5,8404
1.01,Very Good,3,F,SI2,2,4416
0.32,Ideal,5,D,SI1,3,756
0.9,Good,2,G,SI2,2,3353
0.41,Very Good,3,F,SI1,3,755
0.95,Ideal,5,H,SI1,3,4958
1.01,Fair,1,D,VS2,5,6366
0.4,Ideal,5,D,VS1,4,1200
0.56,Premium,4,D,SI1,3,1814
0.9,Good,2,F,VS2,5,4268
1.08,Ideal,5,F,SI1,3,5106
0.84,Very Good,3,J,VS1,4,2544
0.34,Good,2,E,SI2,2,612
2.04,Premium,4,H,SI2,2,11820
0.24,Premium,4,H,VVS1,7,432
0.71,Premium,4,F,SI1,3,2317
1.0,Ideal,5,D,SI1,3,5775
0.9,Premium,4,D,SI2,2,4007
1.0,Very Good,3,H,VS2,5,5121
2.01,Very Good,3,I,SI2,2,14637
0.71,Premium,4,F,VS1,4,2942
0.53,Ideal,5,H,SI1,3,1197
0.41,Ideal,5,I,IF,8,953
0.53,Ideal,5,D,VS2,5,1877
0.3,Ideal,5,H,VS2,5,496
0.72,Ideal,5,F,VVS1,7,4252
0.34,Ideal,5,G,SI1,3,531
0.7,Good,2,H,SI2,2,1899
0.31,Ideal,5,G,VS2,5,698
0.27,Ideal,5,E,VVS1,7,586
1.11,Premium,4,G,SI1,3,4768
0.31,Ideal,5,D,VS2,5,942
0.47,Ideal,5,I,VS2,5,884
0.28,Ideal,5,E,VS1,4,487
0.52,Very Good,3,F,SI1,3,1267
0.41,Ideal,5,F,VVS2,6,1115
1.41,Ideal,5,J,SI1,3,6889
0.31,Very Good,3,H,VS2,5,489
0.3,Premium,4,I,VVS1,7,709
0.51,Very Good,3,H,VVS1,7,1668
1.04,Premium,4,G,SI2,2,4277
0.7,Ideal,5,E,VS2,5,2697
0.58,Ideal,5,H,VVS1,7,1961
1.02,Very Good,3,H,SI1,3,4604
0.32,Ideal,5,F,IF,8,990
0.55,Ideal,5,G,VS1,4,1991
0.41,Premium,4,E,SI1,3,755
1.52,Premium,4,D,SI2,2,10291
0.4,Premium,4,F,VS2,5,1080
0.53,Ideal,5,D,VS2,5,2266
1.57,Ideal,5,E,SI2,2,10362
0.34,Ideal,5,F,VS2,5,686
1.02,Premium,4,G,VS2,5,6058
1.12,Premium,4,F,SI2,2,4570
0.9,Ideal,5,E,VS2,5,5439
2.03,Premium,4,G,VS2,5,18166
0.3,Ideal,5,G,SI1,3,432
1.53,Premium,4,G,VS1,4,14214
0.52,Ideal,5,D,VS2,5,1919
1.01,Premium,4,E,VS2,5,7287
0.7,Very Good,3,E,SI1,3,2592
0.7,Premium,4,H,VVS2,6,2536
0.7,Good,2,H,SI1,3,2218
0.91,Very Good,3,G,SI1,3,3884
0.7,Very Good,3,H,SI2,2,2077
1.31,Ideal,5,H,VS1,4,8429
1.12,Premium,4,D,SI2,2,5233
0.9,Premium,4,F,SI1,3,3714
1.09,Ideal,5,H,SI1,3,5219
1.01,Premium,4,J,SI2,2,2683
1.03,Very Good,3,E,SI2,2,5393
0.31,Premium,4,H,IF,8,977
0.33,Very Good,3,F,SI1,3,588
1.59,Ideal,5,I,SI1,3,8835
0.74,Ideal,5,F,VVS2,6,3842
0.77,Very Good,3,E,SI1,3,2873
0.7,Very Good,3,G,VS1,4,3127
1.03,Very Good,3,F,VVS2,6,8998
0.57,Ideal,5,F,VS2,5,1869
0.76,Fair,1,G,VS1,4,2800
0.5,Very Good,3,G,SI1,3,1187
0.41,Ideal,5,D,VVS2,6,1181
1.2,Very Good,3,H,SI1,3,4637
0.36,Premium,4,D,SI1,3,851
1.54,Premium,4,G,SI1,3,10219
1.53,Premium,4,G,SI2,2,8688
0.73,Premium,4,F,SI2,2,2393
2.02,Ideal,5,H,VS2,5,14182
0.91,Very Good,3,E,SI1,3,4284
0.31,Ideal,5,E,VVS1,7,725
0.7,Ideal,5,H,VS1,4,3185
0.6,Very Good,3,H,SI1,3,1378
0.51,Ideal,5,G,VVS2,6,1875
0.93,Good,2,D,SI2,2,4165
1.06,Ideal,5,G,VS2,5,6728
0.25,Very Good,3,G,VVS1,7,525
0.52,Very Good,3,E,VS2,5,1689
2.0,Good,2,I,VS2,5,16291
0.5,Ideal,5,G,VS2,5,1449
0.72,Very Good,3,G,VS1,4,2671
0.86,Ideal,5,I,VS2,5,3121
1.51,Very Good,3,I,SI1,3,8758
0.7,Very Good,3,I,VS1,4,2405
0.32,Ideal,5,D,SI1,3,589
0.41,Good,2,E,SI2,2,638
1.51,Very Good,3,H,SI1,3,10053
1.01,Premium,4,F,VS1,4,7465
1.5,Premium,4,F,I1,1,4096
1.01,Ideal,5,G,SI2,2,4556
0.72,Very Good,3,G,SI1,3,2482
0.52,Premium,4,G,VS1,4,1689
1.24,Premium,4,I,SI1,3,5555
0.4,Ideal,5,G,VVS1,7,1097
0.54,Ideal,5,G,VVS2,6,2090
1.2,Very Good,3,G,VS2,5,7318
0.9,Very Good,3,D,SI1,3,4419
0.2,Ideal,5,E,VS2,5,367
0.39,Very Good,3,G,SI1,3,703
1.5,Premium,4,I,VS2,5,8820
1.06,Very Good,3,D,SI1,3,6062
0.55,Ideal,5,E,VS1,4,1975
1.2,Ideal,5,H,SI1,3,6471
0.34,Premium,4,D,SI1,3,803
0.76,Ideal,5,F,VS2,5,3201
0.3,Ideal,5,I,VS2,5,421
0.95,Very Good,3,J,VS2,5,3314
0.54,Very Good,3,I,SI2,2,1105
0.52,Ideal,5,G,SI2,2,1100
1.0,Fair,1,H,SI1,3,4150
1.02,Premium,4,F,SI2,2,4151
0.52,Premium,4,G,VS2,5,1577
0.26,Very Good,3,G,VVS1,7,545
0.38,Ideal,5,I,VVS2,6,768
0.44,Ideal,5,G,SI1,3,772
1.74,Ideal,5,E,SI1,3,15847
0.45,Premium,4,I,SI1,3,941
0.82,Fair,1,F,SI1,3,2838
0.32,Ideal,5,G,VS2,5,720
2.22,Very Good,3,J,SI2,2,10662
0.45,Good,2,G,IF,8,1437
0.7,Ideal,5,D,VS1,4,3229
0.55,Ideal,5,F,VS2,5,1692
0.52,Ideal,5,D,SI1,3,1600
0.31,Good,2,D,SI2,2,462
0.91,Ideal,5,H,SI1,3,3635
1.28,Very Good,3,F,VVS2,6,11602
0.9,Fair,1,H,SI2,2,2823
0.4,Ideal,5,H,SI1,3,855
0.57,Ideal,5,F,VVS1,7,3343
2.03,Very Good,3,E,SI2,2,14646
0.82,Ideal,5,I,VS1,4,2557
0.7,Very Good,3,E,SI2,2,2281
1.6,Ideal,5,F,VS2,5,16240
0.32,Ideal,5,H,VVS2,6,828
0.31,Ideal,5,D,VS2,5,734
0.35,Premium,4,H,VS1,4,614
1.02,Very Good,3,E,SI2,2,3947
0.81,Ideal,5,E,VVS1,7,5752
0.91,Premium,4,D,SI1,3,4663
1.21,Premium,4,H,VS1,4,7094
0.7,Good,2,F,SI1,3,2337
0.4,Good,2,E,SI1,3,687
0.3,Good,2,E,VS2,5,526
1.0,Very Good,3,E,SI1,3,5082
1.01,Ideal,5,G,VVS2,6,8662
0.5,Premium,4,F,SI2,2,1172
0.34,Good,2,G,VS2,5,596
1.03,Good,2,H,SI1,3,4705
1.52,Premium,4,E,SI2,2,9028
2.02,Ideal,5,I,VS1,4,18324
0.97,Ideal,5,H,SI2,2,3802
1.01,Premium,4,F,VS2,5,5988
0.42,Ideal,5,D,VS1,4,1132
0.25,Ideal,5,G,VS1,4,454
2.01,Very Good,3,I,VS1,4,17068
0.27,Ideal,5,H,VS1,4,480
1.5,Very Good,3,E,SI1,3,11194
0.72,Ideal,5,F,VS1,4,2829
0.32,Ideal,5,F,VS1,4,716
1.1,Ideal,5,I,SI2,2,3216
0.9,Premium,4,G,SI2,2,3377
2.14,Fair,1,J,I1,1,5405
0.59,Ideal,5,E,SI1,3,1630
0.5,Ideal,5,H,VS2,5,1279
1.24,Ideal,5,G,VVS2,6,9788
0.31,Very Good,3,J,SI1,3,363
0.99,Fair,1,J,I1,1,1789
0.5,Good,2,D,SI2,2,1157
0.39,Premium,4,F,VS2,5,1053
0.38,Very Good,3,G,VS2,5,766
0.7,Very Good,3,H,VS2,5,2042
0.32,Good,2,D,IF,8,1252
2.2,Premium,4,I,SI2,2,15238
0.64,Premium,4,E,SI1,3,1811
0.26,Very Good,3,E,VVS2,6,506
0.41,Good,2,F,SI1,3,705
0.33,Ideal,5,G,VS2,5,743
0.9,Ideal,5,G,VS2,5,4309
1.5,Very Good,3,E,SI2,2,6300
0.76,Ideal,5,I,SI1,3,2358
0.92,Premium,4,F,SI1,3,3684
0.51,Ideal,5,F,SI1,3,1593
2.03,Ideal,5,I,SI1,3,11472
0.7,Premium,4,F,VVS2,6,2975
0.51,Premium,4,E,SI1,3,1443
0.47,Good,2,E,VVS1,7,1690
1.23,Premium,4,J,VS1,4,5412
0.37,Ideal,5,D,VS2,5,1124
0.32,Premium,4,E,SI1,3,624
0.51,Premium,4,F,VS1,4,1749
0.76,Ideal,5,G,VS2,5,2782
1.22,Ideal,5,I,VS1,4,6469
0.43,Good,2,E,SI1,3,739
1.52,Very Good,3,E,SI2,2,10214
0.31,Premium,4,I,VS2,5,435
1.2,Very Good,3,G,VS1,4,8442
0.3,Premium,4,E,VVS2,6,789
1.0,Good,2,F,VS2,5,6192
0.52,Ideal,5,E,SI2,2,1299
1.53,Premium,4,I,SI1,3,8911
0.3,Very Good,3,G,VS1,4,776
0.71,Ideal,5,F,VS1,4,2920
0.31,Ideal,5,D,VS1,4,683
1.06,Ideal,5,I,VS2,5,4449
1.34,Very Good,3,F,VS1,4,10771
1.51,Good,2,F,SI2,2,8245
0.59,Ideal,5,E,SI1,3,1790
0.73,Ideal,5,D,VS2,5,3255
0.55,Ideal,5,E,VS2,5,1596
0.43,Very Good,3,F,SI1,3,792
0.52,Ideal,5,D,SI1,3,1720
0.9,Very Good,3,F,SI2,2,3605
1.01,Very Good,3,G,VVS2,6,7234
1.06,Very Good,3,F,SI1,3,5491
0.32,Ideal,5,E,IF,8,1170
0.58,Ideal,5,E,VS1,4,2192
1.28,Premium,4,H,SI2,2,5376
0.32,Very Good,3,F,VVS1,7,926
0.4,Ideal,5,I,VS1,4,945
2.02,Ideal,5,H,SI1,3,17245
0.35,Ideal,5,E,VS1,4,900
1.33,Ideal,5,I,VS2,5,7148
1.0,Very Good,3,D,VVS2,6,10113
2.25,Premium,4,I,SI1,3,18034
1.5,Premium,4,H,VS2,5,10291
1.01,Very Good,3,H,VS2,5,5638
1.11,Ideal,5,G,SI2,2,4185
0.6,Premium,4,H,VS1,4,2376
0.54,Ideal,5,H,SI1,3,1268
1.06,Good,2,H,SI1,3,4060
0.82,Premium,4,F,SI2,2,2544
1.28,Good,2,J,SI1,3,4878
1.21,Premium,4,I,SI1,3,5285
1.27,Ideal,5,J,VS1,4,5885
0.31,Ideal,5,E,VVS2,6,755
0.5,Premium,4,G,VVS1,7,1966
0.3,Very Good,3,D,SI2,2,574
2.02,Very Good,3,H,VS2,5,17887
0.5,Good,2,D,SI1,3,1436
0.54,Premium,4,D,SI1,3,1667
1.03,Premium,4,E,SI1,3,5710
0.34,Premium,4,G,VVS2,6,995
1.22,Premium,4,G,SI2,2,5739
1.52,Ideal,5,F,VS2,5,14038
0.52,Ideal,5,F,VS2,5,1620
0.38,Very Good,3,F,SI2,2,600
0.33,Very Good,3,E,VS2,5,772
1.56,Ideal,5,J,SI2,2,5766
2.22,Ideal,5,J,SI2,2,13703
2.1,Fair,1,F,SI2,2,15827
0.9,Ideal,5,I,VS2,5,4157
0.54,Ideal,5,G,VS1,4,1957
0.46,Ideal,5,D,VS2,5,1388
0.55,Ideal,5,G,VS1,4,1786
1.2,Very Good,3,H,SI1,3,5868
0.31,Ideal,5,E,VS2,5,680
2.01,Good,2,I,SI1,3,14998
0.51,Ideal,5,F,SI2,2,1046
1.01,Good,2,H,VS2,5,5229
0.62,Ideal,5,E,SI1,3,1749
2.06,Very Good,3,G,SI2,2,15938
1.12,Premium,4,D,SI2,2,4071
0.24,Very Good,3,E,VS2,5,419
0.49,Premium,4,E,VS2,5,1351
0.57,Premium,4,F,SI1,3,1676
0.9,Very Good,3,E,SI2,2,3872
0.34,Ideal,5,J,VVS1,7,504
0.34,Premium,4,H,VVS2,6,880
0.97,Premium,4,F,SI2,2,3993
0.31,Very Good,3,I,VS2,5,558
0.71,Premium,4,H,VVS2,6,2498
0.4,Ideal,5,F,I1,1,630
2.54,Very Good,3,I,SI2,2,15394
1.22,Premium,4,G,VVS2,6,10111
2.04,Ideal,5,I,SI1,3,15308
1.2,Ideal,5,G,VVS1,7,9744
0.41,Premium,4,F,VS1,4,1076
1.54,Premium,4,I,VS1,4,10349
0.57,Ideal,5,E,VS1,4,2061
0.38,Ideal,5,G,IF,8,1125
1.21,Ideal,5,H,VS1,4,6834
0.6,Good,2,F,VS2,5,1940
0.33,Ideal,5,E,VS2,5,928
0.41,Premium,4,H,SI1,3,876
1.19,Ideal,5,E,SI1,3,6911
2.02,Good,2,F,SI2,2,15261
2.01,Fair,1,I,VS2,5,15729
2.21,Very Good,3,I,SI1,3,17784
0.44,Very Good,3,J,VS1,4,694
0.87,Ideal,5,H,SI2,2,2307
0.8,Ideal,5,F,SI2,2,2761
0.51,Very Good,3,D,VS2,5,1793
1.21,Ideal,5,J,SI1,3,4968
1.01,Very Good,3,E,VS2,5,6517
0.31,Ideal,5,G,IF,8,871
1.11,Ideal,5,D,VS2,5,7602
1.01,Ideal,5,F,VS1,4,7412
0.9,Premium,4,H,VVS2,6,4355
1.11,Very Good,3,I,SI1,3,4273
1.09,Very Good,3,D,SI2,2,4322
1.1,Premium,4,G,VS2,5,6032
1.28,Premium,4,H,SI2,2,6164
1.51,Very Good,3,I,VVS1,7,11512
0.73,Ideal,5,H,VS2,5,3164
0.36,Ideal,5,D,SI2,2,537
0.9,Fair,1,D,SI2,2,3473
0.44,Very Good,3,G,SI2,2,1016
1.25,Ideal,5,D,VS2,5,9933
0.4,Very Good,3,E,VS2,5,912
0.52,Ideal,5,I,VS2,5,1232
0.3,Ideal,5,G,VVS2,6,819
0.4,Ideal,5,G,VVS1,7,1043
0.3,Very Good,3,F,VVS2,6,694
0.52,Ideal,5,D,VS2,5,1919
0.38,Premium,4,F,VVS1,7,1257
0.76,Ideal,5,I,VS1,4,2679
0.3,Ideal,5,G,VVS2,6,684
0.31,Ideal,5,D,VS2,5,734
0.71,Very Good,3,F,VVS2,6,3354
0.71,Ideal,5,H,IF,8,3290
1.53,Ideal,5,F,SI1,3,11820
0.42,Ideal,5,D,VVS2,6,1389
0.27,Ideal,5,F,VS2,5,583
1.01,Fair,1,H,SI1,3,4191
0.31,Very Good,3,H,SI1,3,446
1.01,Very Good,3,H,SI1,3,4513
0.32,Premium,4,I,IF,8,673
0.69,Very Good,3,D,SI1,3,2227
1.07,Good,2,E,VS2,5,7250
1.31,Ideal,5,E,VS1,4,10711
0.51,Premium,4,E,VS2,5,1662
1.0,Very Good,3,E,SI1,3,5026
0.73,Premium,4,F,SI1,3,2644
0.57,Good,2,F,SI2,2,1280
0.43,Ideal,5,G,IF,8,1318
1.02,Ideal,5,J,VVS2,6,3936
1.08,Premium,4,G,SI2,2,4124
1.32,Very Good,3,F,VVS2,6,12736
1.1,Good,2,I,SI1,3,4133
0.56,Ideal,5,E,VS2,5,1915
1.5,Premium,4,I,SI2,2,7266
0.5,Premium,4,E,SI2,2,1240
1.02,Very Good,3,F,VS1,4,7587
0.42,Premium,4,E,SI1,3,953
0.3,Ideal,5,G,IF,8,895
0.55,Ideal,5,J,VS2,5,1165
0.36,Premium,4,D,SI1,3,851
1.12,Premium,4,H,VS1,4,6115
0.3,Premium,4,D,VS2,5,710
0.3,Ideal,5,F,VVS1,7,790
1.54,Ideal,5,G,VS2,5,11487
0.39,Ideal,5,E,VS1,4,914
1.13,Premium,4,H,SI1,3,5050
0.31,Ideal,5,G,VVS2,6,687
0.52,Ideal,5,E,VS2,5,1767
0.63,Premium,4,E,SI1,3,1846
0.5,Premium,4,E,VS2,5,1624
0.38,Very Good,3,G,VS1,4,833
0.31,Premium,4,E,VVS1,7,789
0.73,Ideal,5,H,SI1,3,2656
0.51,Ideal,5,E,VS2,5,1781
0.32,Ideal,5,E,VVS1,7,954
0.3,Ideal,5,E,VVS1,7,813
0.72,Ideal,5,F,VS1,4,3105
0.3,Very Good,3,G,VVS1,7,737
1.09,Ideal,5,H,SI1,3,5219
0.53,Ideal,5,E,VS1,4,2019
1.21,Premium,4,G,VS2,5,7318
1.5,Premium,4,F,SI1,3,11878
1.15,Ideal,5,G,SI2,2,4877
1.15,Premium,4,H,SI1,3,5139
0.34,Ideal,5,E,SI1,3,765
0.51,Ideal,5,D,VS2,5,1623
0.42,Ideal,5,F,SI1,3,992
1.13,Ideal,5,F,VVS2,6,10327
1.03,Ideal,5,D,SI2,2,4764
0.41,Ideal,5,F,VVS1,7,1295
0.38,Very Good,3,I,VS2,5,680
1.01,Good,2,D,IF,8,15081
1.66,Premium,4,D,SI1,3,14224
0.71,Very Good,3,G,SI1,3,2184
0.4,Good,2,G,SI1,3,655
1.02,Fair,1,H,VS2,5,4462
1.01,Good,2,E,VVS2,6,8976
0.55,Premium,4,D,SI1,3,1580
0.56,Very Good,3,E,VS2,5,1819
0.54,Ideal,5,G,VVS1,7,2080
0.31,Ideal,5,E,IF,8,1239
1.04,Premium,4,G,IF,8,9039
0.26,Premium,4,H,VVS1,7,600
1.25,Ideal,5,I,SI2,2,5292
1.24,Ideal,5,I,SI1,3,5797
0.83,Premium,4,F,VS2,5,3495
0.35,Very Good,3,G,VS1,4,725
1.0,Ideal,5,D,SI1,3,6073
0.61,Ideal,5,G,IF,8,2659
0.9,Ideal,5,F,SI1,3,4103
1.28,Ideal,5,G,VVS1,7,11248
0.56,Very Good,3,F,VS1,4,1712
1.12,Premium,4,G,SI2,2,4158
1.19,Premium,4,H,VS1,4,7864
0.58,Very Good,3,E,VS2,5,1899
0.41,Ideal,5,E,VS2,5,935
0.3,Ideal,5,G,VVS2,6,655
0.44,Ideal,5,E,VS2,5,936
0.33,Premium,4,E,VS1,4,781
0.75,Ideal,5,E,SI1,3,3045
1.5,Good,2,G,SI1,3,10271
1.29,Ideal,5,H,SI1,3,7513
1.11,Premium,4,H,SI2,2,4662
0.35,Ideal,5,G,VVS1,7,887
0.9,Very Good,3,G,SI2,2,3445
0.72,Premium,4,G,VS2,5,2550
0.51,Ideal,5,E,SI1,3,1343
0.56,Very Good,3,E,VS1,4,2037
0.3,Ideal,5,H,VS2,5,491
0.63,Premium,4,F,VS2,5,1905
0.29,Good,2,F,VS1,4,415
0.72,Good,2,H,SI2,2,2056
0.71,Very Good,3,E,VS1,4,3192
0.5,Good,2,I,VS2,5,1047
1.59,Premium,4,G,SI1,3,9707
0.65,Premium,4,D,VS1,4,2387
0.41,Ideal,5,E,VS2,5,935
0.7,Ideal,5,E,SI2,2,2453
0.5,Fair,1,E,SI1,3,1134
0.34,Premium,4,D,SI1,3,803
1.0,Good,2,G,VS1,4,6187
0.59,Ideal,5,I,VVS1,7,2049
0.3,Very Good,3,F,IF,8,886
1.6,Good,2,E,SI1,3,12467
0.33,Ideal,5,F,VS2,5,854
1.15,Premium,4,G,SI2,2,4861
0.9,Good,2,D,SI1,3,4381
0.4,Premium,4,H,VS1,4,1035
0.75,Very Good,3,D,SI1,3,3085
1.13,Premium,4,H,VS2,5,5885
1.01,Very Good,3,H,VS2,5,5034
1.06,Ideal,5,F,I1,1,3609
0.31,Ideal,5,I,VS1,4,502
0.41,Very Good,3,H,VS2,5,943
0.51,Ideal,5,H,VS2,5,1163
1.54,Good,2,J,SI1,3,7349
0.23,Premium,4,F,VVS2,6,445
0.3,Good,2,I,SI1,3,391
1.0,Premium,4,F,SI1,3,3528
0.32,Ideal,5,D,SI1,3,756
2.01,Very Good,3,J,SI1,3,12392
0.7,Very Good,3,G,VS2,5,2302
0.3,Ideal,5,F,VS2,5,573
0.3,Very Good,3,D,SI1,3,552
1.21,Very Good,3,H,VS1,4,7786
0.41,Ideal,5,E,VS2,5,935
0.34,Ideal,5,E,IF,8,1243
0.54,Premium,4,G,VVS1,7,2236
0.34,Ideal,5,G,SI1,3,531
0.9,Very Good,3,J,SI2,2,2482
0.36,Ideal,5,E,VS2,5,1013
1.02,Ideal,5,I,SI1,3,4455
0.35,Premium,4,G,SI1,3,522
0.4,Ideal,5,D,SI1,3,990
1.14,Premium,4,I,SI1,3,4788
1.54,Very Good,3,I,SI2,2,7437
1.53,Ideal,5,I,SI2,2,8021
0.34,Good,2,F,VS1,4,696
0.41,Very Good,3,G,VS2,5,827
1.01,Good,2,H,VS1,4,5416
1.1,Ideal,5,F,SI2,2,5596
1.01,Fair,1,E,VS2,5,4972
0.41,Ideal,5,I,VVS2,6,753
2.01,Good,2,H,SI2,2,15888
0.73,Ideal,5,F,VS1,4,3211
1.7,Premium,4,I,VS2,5,11888
0.85,Ideal,5,G,VS1,4,4164
0.25,Premium,4,E,VS1,4,558
0.77,Good,2,D,SI2,2,2642
0.43,Ideal,5,F,VVS2,6,1250
0.31,Ideal,5,E,IF,8,1214
0.5,Premium,4,E,VS1,4,1672
1.0,Fair,1,J,SI2,2,2117
1.57,Premium,4,D,SI1,3,12417
0.7,Ideal,5,G,VS2,5,2723
1.52,Very Good,3,I,VS2,5,10130
0.23,Ideal,5,F,VVS1,7,505
1.02,Very Good,3,G,SI1,3,4718
0.9,Very Good,3,F,SI2,2,3368
